3|-7|-5|20
3|-7|-4|251
3|-7|-3|251
3|-7|-2|251
3|-7|-1|251
3|-7|0|251
3|-7|1|251
3|-7|2|251
3|-7|3|251
3|-7|4|20
3|-6|-5|20
3|-6|-4|251
3|-6|-3|251
3|-6|-2|251
3|-6|-1|251
3|-6|0|159
3|-6|1|251
3|-6|2|251
3|-6|3|251
3|-6|4|20
3|-5|-5|20
3|-5|-4|251
3|-5|-3|251
3|-5|-2|251
3|-5|-1|251
3|-5|0|251
3|-5|1|251
3|-5|2|251
3|-5|3|251
3|-5|4|20
3|-4|-5|20
3|-4|4|20
3|-3|-5|20
3|-3|4|20
3|-2|-5|20
3|-2|4|20
3|-1|-5|159
3|-1|-4|159
3|-1|-3|159
3|-1|-2|159
3|-1|-1|159
3|-1|0|159
3|-1|1|159
3|-1|2|159
3|-1|3|159
3|-1|4|159
3|0|-6|159
3|0|5|159
4|-13|-4|20
4|-13|-3|20
4|-13|-2|20
4|-13|-1|20
4|-13|0|20
4|-13|1|20
4|-13|2|20
4|-13|3|20
4|-12|-4|20
4|-12|-3|20
4|-12|-2|20
4|-12|-1|20
4|-12|0|20
4|-12|1|20
4|-12|2|20
4|-12|3|20
4|-11|-4|20
4|-11|-3|20
4|-11|-2|20
4|-11|-1|20
4|-11|0|20
4|-11|1|20
4|-11|2|20
4|-11|3|20
4|-10|-4|20
4|-10|-3|20
4|-10|-2|20
4|-10|-1|20
4|-10|0|20
4|-10|1|20
4|-10|2|20
4|-10|3|20
4|-9|-4|20
4|-9|-3|20
4|-9|-2|20
4|-9|-1|20
4|-9|0|20
4|-9|1|20
4|-9|2|20
4|-9|3|20
4|-8|-4|20
4|-8|-3|20
4|-8|-2|20
4|-8|-1|20
4|-8|0|20
4|-8|1|20
4|-8|2|20
4|-8|3|20
4|-7|-4|20
4|-7|-3|20
4|-7|-2|20
4|-7|-1|20
4|-7|0|20
4|-7|1|20
4|-7|2|20
4|-7|3|20
4|-6|-4|20
4|-6|-3|20
4|-6|-2|20
4|-6|-1|20
4|-6|0|20
4|-6|1|20
4|-6|2|20
4|-6|3|20
4|-5|-4|20
4|-5|-3|20
4|-5|-2|20
4|-5|-1|20
4|-5|0|20
4|-5|1|20
4|-5|2|20
4|-5|3|20
4|-4|-4|20
4|-4|-3|20
4|-4|-2|20
4|-4|-1|20
4|-4|0|20
4|-4|1|20
4|-4|2|20
4|-4|3|20
4|-3|-4|20
4|-3|-3|20
4|-3|-2|20
4|-3|-1|20
4|-3|0|20
4|-3|1|20
4|-3|2|20
4|-3|3|20
4|-2|-4|20
4|-2|-3|20
4|-2|-2|20
4|-2|-1|20
4|-2|0|20
4|-2|1|20
4|-2|2|20
4|-2|3|20
4|-1|-4|159
4|-1|-3|159
4|-1|-2|159
4|-1|-1|159
4|-1|0|159
4|-1|1|159
4|-1|2|159
4|-1|3|159
4|0|-5|159
4|0|4|159
5|0|-4|159
5|0|-3|159
5|0|-2|159
5|0|-1|159
5|0|0|159
5|0|1|159
5|0|2|159
5|0|3|159
